Id,SalePrice
1461,131437.02508299454
1462,162618.5446314357
1463,183050.1215086126
1464,195535.02839089875
1465,195487.40376430788
1466,178047.89785495034
1467,177298.5186171937
1468,174779.60425384433
1469,185818.7952359499
1470,120320.29691987988
1471,190353.281301752
1472,94616.08878505354
1473,98655.17263702754
1474,145719.2960959732
1475,135064.3501557354
1476,395030.8612436658
1477,265236.4198671427
1478,301329.06044916465
1479,263360.39549339394
1480,522148.47980675555
1481,348698.7301609712
1482,210515.28150960215
1483,163951.19955913443
1484,169219.66210820223
1485,172749.89701200463
1486,197248.2210029911
1487,335293.4532747143
1488,235956.3634007743
1489,214940.22972991594
1490,214644.76361202807
1491,192401.82692351483
1492,94273.89268349925
1493,181302.6934635874
1494,296676.6250625808
1495,301448.0205173735
1496,229206.60867948874
1497,175031.96601655666
1498,160679.9186653702
1499,159231.9206668557
1500,151871.3742606506
1501,169548.21991010706
1502,149906.36202334004
1503,303535.54845966847
1504,239155.54567917984
1505,219655.79510858704
1506,198118.43282654442
1507,244422.45589153582
1508,201111.84653392163
1509,171382.04771785485
1510,146060.92753700816
1511,141807.6576230493
1512,170251.48371988884
1513,147778.14260302266
1514,164132.49155066657
1515,186888.59677277968
1516,147558.2195901972
1517,179003.76131134294
1518,133158.55894503195
1519,227139.13075329136
1520,132565.65638581602
1521,136521.1789085346
1522,169800.77782201185
1523,107433.55548902955
1524,126336.2243130731
1525,127194.57101398146
1526,111972.66981625385
1527,99561.25530860483
1528,130869.83082190416
1529,148955.33148563618
1530,168997.09970544057
1531,93223.11870904411
1532,105249.45744471216
1533,145480.54477345277
1534,110886.9561584891
1535,154024.83247289434
1536,118724.217001373
1537,79500.114659652
1538,205400.42771996022
1539,216616.41807750257
1540,89702.85453081013
1541,139477.44863939544
1542,129892.60471195461
1543,209827.34119372597
1544,83658.68850696238
1545,118125.440983581
1546,129680.8480825267
1547,129806.51749325346
1548,134456.62950737387
1549,121966.76985487105
1550,135771.84235326387
1551,120729.4358808098
1552,134022.2817845016
1553,151032.26953427383
1554,108995.53253930785
1555,192954.85970600578
1556,106605.42239835857
1557,118131.21652095264
1558,97709.20469204464
1559,89990.86938008814
1560,141059.4976517307
1561,146558.61729281794
1562,130451.64737658028
1563,117079.19935868392
1564,149910.7345447093
1565,150874.91232384596
1566,236580.28170714877
1567,82850.1445765316
1568,230042.77928063704
1569,141493.93293856276
1570,138190.19415625389
1571,128221.3768306291
1572,151190.12424926102
1573,247948.43585110945
1574,115878.87055374244
1575,205900.91403369457
1576,225114.53917337378
1577,202519.19188112856
1578,150270.35571179487
1579,151726.81446652766
1580,190678.16331732628
1581,156576.6369633436
1582,126555.36227611288
1583,305850.9466017401
1584,238541.02065140498
1585,137227.64725120005
1586,62983.156541112934
1587,98767.19360008292
1588,150524.67785102455
1589,102399.17463943249
1590,135843.58662197823
1591,93875.86065260477
1592,112484.77285283616
1593,129130.96109676275
1594,141515.62294164023
1595,116952.99723334779
1596,255460.5270501155
1597,178960.74143330572
1598,191837.06051068025
1599,200747.34444407435
1600,193718.94402695989
1601,69271.87025300547
1602,114366.86007941315
1603,79224.52541481087
1604,270151.53695803793
1605,241226.13569387587
1606,174422.13079917157
1607,141032.48637674536
1608,220882.65858051606
1609,207804.25311214212
1610,163050.9944199249
1611,141590.2977911496
1612,170439.65022687777
1613,150442.39187810605
1614,124563.20851117301
1615,92470.67407141461
1616,77337.48401464109
1617,96301.09042539199
1618,123056.74972685895
1619,146098.7885793846
1620,149037.1937967422
1621,139534.58671323024
1622,138856.65283670134
1623,284664.4835793345
1624,196438.8631620739
1625,124044.82251108158
1626,164169.8839302993
1627,189924.06001289486
1628,286241.209713145
1629,178485.9419248983
1630,419251.2072876852
1631,230459.3111272244
1632,262580.00233627134
1633,165944.97816522067
1634,186063.6885291757
1635,184056.1322258276
1636,159024.75689707298
1637,195637.49272420414
1638,200116.9200871826
1639,188176.78368670933
1640,267336.49547624664
1641,177160.41925579275
1642,226262.57873934845
1643,225385.0321573968
1644,231713.97736889718
1645,188791.06360676268
1646,158219.6538307213
1647,166384.51113322203
1648,133797.21660209098
1649,132787.56353837033
1650,117186.48014187404
1651,114480.75489370526
1652,92944.31345681228
1653,100526.06283166699
1654,136717.72470076563
1655,159904.911848042
1656,141443.18828310366
1657,141479.69202632015
1658,136106.12299485216
1659,139809.65085853112
1660,148134.061492015
1661,438057.45592494565
1662,425977.1955937147
1663,396912.3015494127
1664,463024.9936974988
1665,329131.2926700126
1666,329375.7267928047
1667,355310.0266340593
1668,355742.9796259487
1669,285773.91118429205
1670,369269.6119708761
1671,280706.05224696937
1672,474553.36848686705
1673,301498.42089862115
1674,243713.24520163334
1675,176239.6734117384
1676,177332.9131387763
1677,228213.19896360722
1678,490234.0771010248
1679,414651.9430920036
1680,376879.05987357604
1681,284204.0956858322
1682,310587.73170047085
1683,174510.5432710623
1684,176122.289245121
1685,177031.52601013824
1686,169800.7254038089
1687,163370.10325035462
1688,187276.2285095041
1689,193940.52953373265
1690,192946.50784905316
1691,176440.1122345283
1692,263725.1012296604
1693,166466.0349337719
1694,186368.2392084502
1695,164898.54909443212
1696,275696.6624918249
1697,170001.43697229147
1698,401201.2081476394
1699,328530.27879959793
1700,247012.37185459872
1701,268963.23271799786
1702,274299.62138153624
1703,259607.75757085095
1704,299578.99172421434
1705,233425.57049353028
1706,435050.6194049254
1707,232864.2262087444
1708,216060.34067103217
1709,315104.0216980249
1710,228029.46145002
1711,248232.56221928916
1712,267977.8202915126
1713,253048.20493093552
1714,216131.84768980648
1715,207073.1006337676
1716,189556.5385798372
1717,172547.3151256319
1718,143163.37036060187
