Id,SalePrice
1461,124818.5
1462,156325.25
1463,176877.72
1464,187661.56
1465,192868.85
1466,184249.35
1467,176118.46
1468,179615.17
1469,189433.25
1470,131698.0
1471,196824.98
1472,92912.0
1473,101801.0
1474,153111.5
1475,128459.65
1476,438841.12
1477,272719.92
1478,322186.36
1479,282004.26
1480,436623.93
1481,322189.2
1482,203913.35
1483,179040.63
1484,169540.68
1485,180582.49
1486,196201.24
1487,349862.89
1488,195700.06
1489,211732.52
1490,201641.3
1491,186350.87
1492,100988.44
1493,178787.0
1494,320572.5
1495,313042.24
1496,215170.46
1497,187947.95
1498,158691.47
1499,154016.85
1500,170446.58
1501,174399.66
1502,172901.74
1503,273215.25
1504,228780.41
1505,213714.62
1506,193913.0
1507,239154.15
1508,192723.4
1509,164738.5
1510,143701.0
1511,146500.0
1512,154747.84
1513,147590.75
1514,138420.8
1515,192926.59
1516,155076.9
1517,153847.2
1518,133689.45
1519,208998.02
1520,136909.0
1521,138271.5
1522,160028.0
1523,122438.58
1524,124552.0
1525,125796.16
1526,129159.5
1527,107016.48
1528,131696.99
1529,142102.16
1530,172459.5
1531,138236.47
1532,105483.0
1533,142743.21
1534,114330.76
1535,147250.25
1536,121155.46
1537,84667.7
1538,165301.0
1539,235398.32
1540,108590.0
1541,136932.54
1542,137250.34
1543,186821.58
1544,78166.11
1545,106647.0
1546,133879.1
1547,139495.12
1548,123053.34
1549,114723.04
1550,141580.16
1551,113180.71
1552,140521.76
1553,134955.1
1554,128769.07
1555,173650.77
1556,122377.26
1557,121188.68
1558,107329.0
1559,113330.73
1560,146628.04
1561,128230.34
1562,133528.5
1563,129421.75
1564,151877.26
1565,152362.0
1566,249824.22
1567,78917.0
1568,226482.56
1569,146664.41
1570,146800.95
1571,126260.51
1572,138078.0
1573,224303.2
1574,113236.85
1575,234893.65
1576,222193.48
1577,204326.84
1578,154959.9
1579,140334.75
1580,191425.35
1581,145465.84
1582,131327.53
1583,303202.18
1584,228901.02
1585,140035.0
1586,75430.11
1587,108690.11
1588,146689.12
1589,87703.33
1590,133889.0
1591,108277.24
1592,128372.67
1593,123046.1
1594,150935.91
1595,121126.01
1596,245933.97
1597,158570.89
1598,194955.95
