Id,SalePrice
1461,125494.03249783552
1462,154400.991479354
1463,183193.1345238096
1464,187689.98543650794
1465,194617.16982395377
1466,183241.34864285716
1467,172163.46771428574
1468,177682.36280916308
1469,182899.34286507935
1470,120968.6086984127
1471,185985.11305555553
1472,96396.90833333334
1473,95174.36507936506
1474,147450.41414646467
1475,133873.36229365077
1476,378508.27415873006
1477,252812.1481309524
1478,308399.3097420636
1479,251329.96636507942
1480,444963.63047222217
1481,307169.3317673161
1482,209101.85290620488
1483,179836.6674603175
1484,169599.26466666668
1485,173547.18405158733
1486,202459.2215277778
1487,340936.30769841274
1488,236001.69760028867
1489,210113.2896269841
1490,210089.0844040404
1491,187528.10091269843
1492,118148.58324855697
1493,168254.16378968259
1494,297407.7664401155
1495,310552.6499444444
1496,226521.93472222227
1497,190544.35921031752
1498,156460.37782142853
1499,154833.2132380952
1500,163614.70374747473
1501,175229.94254761905
1502,157638.4573730159
1503,296383.2063015873
1504,229754.38036796532
1505,224531.48398051952
1506,198636.6871746031
1507,247560.53518145735
1508,206533.31429365076
1509,166466.00095238097
1510,156946.44515873017
1511,155793.89141269846
1512,166728.70297619043
1513,143567.0913095238
1514,155988.20790404044
1515,172393.00492063494
1516,153862.02150793656
1517,156301.18642857147
1518,132152.73665873017
1519,201781.02001190474
1520,138747.86234126982
1521,144623.04523809525
1522,157316.85341269837
1523,119641.10607875459
1524,127286.08561038956
1525,128586.17255555555
1526,128258.4558809524
1527,103135.11146825399
1528,131943.69855494506
1529,146149.46835164836
1530,166225.50753968253
1531,121975.97888888889
1532,107383.64274891777
1533,142418.05333333334
1534,114822.33363492061
1535,147740.46482539686
1536,118849.28243795095
1537,75145.36844588743
1538,183238.57422077926
1539,237372.53726226548
1540,119466.63106060607
1541,149784.38564285715
1542,140273.27316666665
1543,197755.3867182539
1544,74974.03124170276
1545,102551.09398412699
1546,121261.39573160172
1547,133239.7096587302
1548,135132.73116269842
1549,112668.69424422798
1550,149385.4276984127
1551,118809.16507936509
1552,133186.62118253967
1553,143922.93712301587
1554,117313.35826984126
1555,191637.46159235213
1556,139697.4278975469
1557,133522.9404033189
1558,101634.77343650792
1559,119275.16011111111
1560,149840.68436507933
1561,146654.98819841267
1562,126020.2296984127
1563,123527.26642857141
1564,155128.3816547619
1565,155258.32224603175
1566,226723.311952381
1567,84481.6816248196
1568,241335.33937987007
1569,150822.6869047619
1570,127191.95420634924
1571,127123.17277777773
1572,142805.8487087912
1573,213730.28370779217
1574,123342.20484920633
1575,204559.86834920637
1576,217473.43965079368
1577,204739.02704112555
1578,155750.54658333331
1579,142920.1876190476
1580,190111.22879509372
1581,139833.32083333333
1582,133591.21830808074
1583,318667.7385764791
1584,234875.6235198412
1585,142329.23650793647
1586,72680.18273953823
1587,97172.73353571427
1588,148368.2353968254
1589,102947.89112698412
1590,132324.20339682535
1591,106092.7713802309
1592,129076.7799603175
1593,120600.32503968253
1594,144031.0555873016
1595,122500.11347763345
1596,237954.76011507935
1597,191953.51033333334
1598,178063.9285209236
1599,211758.78580952383
1600,193707.065936508
1601,77302.68656926406
1602,108084.88712301585
1603,95303.25010173157
1604,279268.22577533586
1605,245749.5097957043
1606,167370.67747619053
1607,160844.15796031745
1608,214647.0412305194
1609,195266.4671969697
1610,169629.8818170996
1611,149057.4476950827
1612,158942.63886002888
1613,157976.0102896825
1614,119985.91458874458
1615,86342.34628571429
1616,81082.78928571429
1617,85492.25943506495
1618,127842.57817460317
1619,133631.44976911976
1620,153553.61540476192
1621,140965.67452380955
1622,147162.2704325397
1623,292400.3380242536
1624,187109.83904761905
1625,126289.93013564213
1626,167429.84880952377
1627,187246.04867460323
1628,280760.77683333337
1629,175145.01809812407
1630,356334.9133095238
1631,224712.68719083694
1632,250286.41425396822
1633,172679.55305158728
1634,183919.61722582974
1635,179917.4336388889
1636,165476.53035425683
1637,199278.9444603174
1638,211882.77195238095
1639,186330.14457936506
1640,245411.13624999995
1641,189726.1492142857
1642,225874.60736904762
1643,225107.31140392937
1644,225550.242050505
1645,204701.33686904766
1646,155752.51310822507
1647,159987.48476190475
1648,146695.6919047619
1649,137651.6727835498
1650,121636.43835714288
1651,122164.14303174602
1652,93239.49047619049
1653,96003.49047619046
1654,150329.0759884559
1655,156130.96180952378
1656,146090.6580714285
1657,148887.65069985564
1658,147238.65656349206
1659,143424.34611904764
1660,149648.97214896214
1661,425041.2301468254
1662,397810.96451190487
1663,370513.6538571429
1664,451119.6621984128
1665,317936.9178095238
1666,333890.92266883113
1667,363604.1033571428
1668,330784.4941078643
1669,308489.7798849207
1670,337879.1843452381
1671,270351.34351443
1672,482749.6545833336
1673,310088.11938492063
1674,250764.38874963933
1675,195030.59040079368
1676,197731.25204509386
1677,212473.76356926403
1678,478617.7333820348
1679,383889.9939108946
1680,334657.5033214285
1681,269444.05265223666
1682,307154.74110317463
1683,190833.45164682533
1684,172595.00742063494
1685,176424.6223730159
1686,168434.998968254
1687,169236.52183730158
1688,185890.2768795094
1689,187085.52330808077
1690,185501.2450847763
1691,176622.80595238096
1692,262104.65221681097
1693,171905.09530952384
1694,184092.11918398264
1695,171793.74981709957
1696,268446.4470238096
1697,171632.65012373737
1698,361703.3987142858
1699,327167.89887301583
1700,254776.293484127
1701,269310.0740923521
1702,252805.23338888882
1703,246687.7958772339
1704,292834.71077777783
1705,233107.56206060608
1706,434559.40895238094
1707,227753.41270562765
1708,220684.1797215007
1709,278383.5636666667
1710,225008.90959379514
1711,258088.2248131312
1712,247142.79523015872
1713,248595.12103571423
1714,229664.1731785714
1715,202296.59998556998
1716,179776.2081984127
1717,164434.47153174607
1718,141440.94720634923
1719,205301.23297619045
1720,246232.73176984125
1721,161041.4111111111
1722,133215.52669047622
1723,156979.59411255413
1724,211339.0556962482
1725,227671.82948412694
1726,192914.20756349206
1727,174402.0570634921
1728,181958.2236309524
1729,167080.82744805192
1730,165284.2270912699
1731,125096.18416269842
1732,128565.72230158732
1733,122416.65908874458
1734,127480.24015476194
1735,132109.80972222227
1736,113990.99896031745
1737,371168.36195238103
1738,225827.1567478355
1739,269742.8934603175
1740,216271.7970674603
1741,191097.44266810972
1742,176629.80691269838
1743,174298.99515476188
1744,316549.4777078755
1745,246049.67220626594
1746,280237.7011121933
1747,210429.0608730158
1748,216914.054287518
1749,164121.99036111112
1750,151439.34260281385
1751,229665.80501803747
1752,120480.5777142857
1753,144552.32942460314
1754,214857.50923809517
1755,169254.68031746033
1756,117676.79434920636
1757,119237.30100793652
1758,149512.4048095238
1759,160630.43952380953
1760,161130.3417063492
1761,157306.27944688644
1762,174447.00305194806
1763,165209.14481746027
1764,124724.89913492066
1765,153238.23335714283
1766,164302.46152597398
1767,177914.01530303032
1768,141395.74583333335
1769,167553.9117857143
1770,137992.09682539682
1771,143523.67023809525
1772,143851.68532395383
1773,143727.82279609275
1774,132091.15616666665
1775,135433.0763888889
1776,131323.38287518037
1777,117935.6230952381
1778,130447.49150793655
1779,121160.92049206352
1780,168627.48663997115
1781,138039.0363095238
1782,100246.68026515149
1783,138281.10200036078
1784,97143.57946969695
1785,114095.64076479072
1786,147697.68667460317
1787,159663.551984127
1788,61354.41671789325
1789,101507.81465079365
1790,85436.98386507938
1791,162819.81181746032
1792,154527.24866189368
1793,140114.38182539685
1794,141644.34357753358
1795,140308.58134920633
1796,134406.8029761905
1797,124827.38384920637
1798,121258.65044005992
1799,114605.65519480521
1800,134760.55086302588
1801,129022.37019696971
1802,140223.0389664502
1803,148292.7707142857
1804,140328.08253968254
1805,136332.9475108225
1806,118392.87041269841
1807,138413.41940476184
1808,119094.8388095238
1809,124025.74886904763
1810,145435.69896825394
1811,113127.68435714289
1812,114710.34540115438
1813,119704.2758888889
1814,99846.33702633476
1815,61446.57213492066
1816,95659.99225541129
1817,121657.8583809524
1818,134176.82063492064
1819,119236.48134126981
1820,80637.40093867244
1821,123294.3764325397
1822,145844.2028575036
1823,60090.11931168831
1824,131712.08801587304
1825,141060.69951443
1826,101231.6679163059
1827,108913.19839285719
1828,140441.76422077924
1829,112351.69851370854
1830,134675.77083694088
1831,162078.86007936508
1832,118256.58737806635
1833,146101.1668888889
1834,129420.31765873019
1835,148215.02071428573
1836,129831.77976190476
1837,104151.19767063491
1838,133024.43010353536
1839,100227.11903174601
1840,161560.534781746
1841,148533.32224603175
1842,88950.64726551225
1843,141634.03186507936
1844,132020.13468253968
1845,149373.58511760464
1846,154715.48571428575
1847,182935.52800000002
1848,74021.70343362192
1849,120398.96801226553
1850,124442.2482720058
1851,152951.26784126984
1852,123829.90075396825
1853,129522.61571067819
1854,161826.2193650794
1855,165756.20989285715
1856,217499.85804761905
1857,182209.5924365079
1858,152377.43687698414
1859,124975.21991269842
1860,156515.0098975469
1861,124914.32972222222
1862,266952.09125793655
1863,265077.1572103175
1864,265077.1572103175
1865,325322.5092857143
1866,321419.69697222224
1867,241037.64253174607
1868,295688.4257443112
1869,196690.30003571432
1870,251859.71772222212
1871,256167.33210714284
1872,170125.4366944445
1873,237921.821044733
1874,144043.86547619046
1875,207184.41411255408
1876,199738.07135714288
1877,206463.78266955263
1878,214033.45153968257
1879,134011.87103174598
1880,139445.14817460312
1881,232421.262326479
1882,254261.962021645
1883,197537.95761904764
1884,218730.50669047618
1885,258064.1319131424
1886,285928.3697118437
1887,203679.64029004332
1888,278549.06749891775
1889,166562.1729801587
1890,136084.96571392496
1891,141291.60837107332
1892,108222.12734920636
1893,136850.8579545455
1894,126485.07194444444
1895,146116.02926406925
1896,119742.68545787547
1897,119676.47307511936
1898,116027.27304761903
1899,156124.5628412699
1900,158205.24624603178
1901,172520.29464935063
1902,158346.29206493509
1903,218997.61314285715
1904,138643.25655916307
1905,185275.27891269844
1906,178500.93447222223
1907,225078.7557568542
1908,114357.31067460317
1909,132177.89285353536
1910,123636.93797619049
1911,191786.36074603174
1912,269889.77472902095
1913,155604.76680158734
1914,65475.799985930746
1915,331811.6519102564
1916,67557.7436075036
1917,254523.71188805642
1918,138608.10690476192
1919,157441.10260317466
1920,148482.96373015872
1921,393865.96140079363
1922,328720.53527380945
1923,209261.0470851371
1924,226886.65107936517
1925,224322.64132936503
1926,372350.9428658009
1927,136868.0533369963
1928,159600.57608946608
1929,124033.9842698413
1930,138867.58676984126
1931,138669.66801587303
1932,141078.8826147186
1933,167822.63163780665
1934,181363.94995346322
1935,176037.50422619047
1936,187802.26159668114
1937,178417.6464393939
1938,177843.21256493506
1939,244780.4540728715
1940,194499.10712554108
1941,171345.4186266234
